"Condition_Status","Phase","Tg","Tx","Tl","Rc","Dmax","Tg_new","Tx_new","Tl_new","gamma","Trg","delta_Tx","MagpieData minimum Number","MagpieData maximum Number","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData mode Number","MagpieData minimum MendeleevNumber","MagpieData maximum MendeleevNumber","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData mode MendeleevNumber","MagpieData minimum AtomicWeight","MagpieData maximum AtomicWeight","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData mode AtomicWeight","MagpieData minimum MeltingT","MagpieData maximum MeltingT","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData mode MeltingT","MagpieData minimum Column","MagpieData maximum Column","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData mode Column","MagpieData minimum Row","MagpieData maximum Row","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData mode Row","MagpieData minimum CovalentRadius","MagpieData maximum CovalentRadius","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData mode CovalentRadius","MagpieData minimum Electronegativity","MagpieData maximum Electronegativity","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData mode Electronegativity","MagpieData minimum NsValence","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData mode NsValence","MagpieData maximum NpValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData mode NpValence","MagpieData minimum NdValence","MagpieData maximum NdValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData mode NdValence","MagpieData maximum NfValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData mode NfValence","MagpieData minimum NValence","MagpieData maximum NValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData mode NValence","MagpieData maximum NsUnfilled","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData mode NsUnfilled","MagpieData maximum NpUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData mode NpUnfilled","MagpieData minimum NdUnfilled","MagpieData maximum NdUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData mode NdUnfilled","MagpieData maximum NfUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData mode NfUnfilled","MagpieData minimum NUnfilled","MagpieData maximum NUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData mode NUnfilled","MagpieData minimum GSvolume_pa","MagpieData maximum GSvolume_pa","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData mode GSvolume_pa","MagpieData maximum GSbandgap","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData mode GSbandgap","MagpieData minimum GSmagmom","MagpieData maximum GSmagmom","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData mode GSmagmom","MagpieData minimum SpaceGroupNumber","MagpieData maximum SpaceGroupNumber","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","MagpieData mode SpaceGroupNumber","0-norm","2-norm","3-norm","5-norm","7-norm","10-norm","avg s valence electrons","avg p valence electrons","avg d valence electrons","avg f valence electrons","frac s valence electrons","frac p valence electrons","frac d valence electrons","frac f valence electrons","max ionic char","avg ionic char","mixing_entropy_J_per_molK","VEC","num_elements","max_elem_fraction","min_elem_fraction","weighted_mean_atomic_number","weighted_std_atomic_number","weighted_mean_atomic_weight","weighted_std_atomic_weight","weighted_mean_electronegativity","weighted_std_electronegativity","atomic_size_mismatch_delta","weighted_mean_atomic_radius","weighted_std_atomic_radius","weighted_range_atomic_radius","weighted_mean_covalent_radius","weighted_std_covalent_radius","electronegativity_range","pairwise_weighted_absdiff_chi","Hmix_est_chi_sq","Hmix_final","Omega_parameter","weighted_mean_melting_point","weighted_std_melting_point","fraction_transition_metal","fraction_lanthanoid_actinoid","fraction_metal","atomic_mass_range"
"Violation: Tg >= Tx","CMA",812,918,1357,,,812,918,1357,0.423236514522822,0.598378776713338,106,13,29,16,25.4209841968394,2.91785854670434,24,43,73,30,58.2628525705141,5.55879005366987,49,26.9815386,63.546,36.5644614,54.7503648111822,6.32132468788666,51.9961,933.47,2180,1246.53,1701.7074184837,255.45318024217,1357.77,4,13,9,8.999899979996,1.75447369930077,6,3,4,1,3.9122824564913,0.160046352139001,4,121,160,39,130.790058011602,5.78063700357595,124,1.54,1.91,0.37,1.80578415683137,0.104160503234874,1.66,1,1,1.64912982596519,0.455520590015182,1,1,1,0.087717543508702,0.160046352139001,0,0,10,10,6.38587717543509,2.04991284314074,5,0,0,0,0,0,3,11,8,8.12272454490898,1.97603989691717,6,1,1,0.350870174034807,0.455520590015182,0,5,5,0.438587717543509,0.800231760695007,0,0,8,8,2.7369473894779,1.69904266910594,0,0,0,0,0,0,1,8,7,3.52640528105621,1.60671025983552,1,10.245,16.69,6.445,11.4269473894779,1.25602292572937,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.746394403780756,0.760105914690359,0,194,229,35,219.876675335067,10.8962595679768,194,7,0.403502440110467,0.302626715367778,0.242357897461896,0.220834203243655,0.206073401356117,1.64912982596519,0.087717543508702,6.38587717543509,0,0.203026683577348,0.010799029688097,0.786174286734556,0,0.033645949486531,0.003494032196619,15.4463584577578,16.122724544909,7,0.175435087017403,0.035107021404281,25.4209841968394,1.39630563768887,54.7503648111822,3.10805085740396,1.80578415683137,0.042792036555788,0.010447949577946,1.36052710542108,0.014214718596868,0.15,1.36052710542108,0.014214718596868,0.37,0.247225904072593,0.056410803044786,0.056410803044786,465960.088438921,1701.7074184837,125.767240654019,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",819,923,1352,,,819,923,1352,0.425149700598802,0.605769230769231,104,13,29,16,25.4560912182436,2.86858651986449,24,46,73,27,58.368173634727,5.46640500334514,49,26.9815386,63.546,36.5644614,54.8583013484897,6.16983784136753,51.9961,933.47,2183,1249.53,1710.20331766353,259.924616677887,1357.77,5,13,8,9.03500700140028,1.72364358848965,6,3,4,1,3.9122824564913,0.160046352139001,4,121,153,32,130.544308861772,5.56507188615158,124,1.61,1.91,0.3,1.80894378875775,0.099726020819287,1.66,1,1,1.64912982596519,0.455520590015182,1,1,1,0.087717543508702,0.160046352139001,0,0,10,10,6.42098419683937,2.01295882301085,5,0,0,0,0,0,3,11,8,8.15783156631326,1.93908587678728,6,1,1,0.350870174034807,0.455520590015182,0,5,5,0.438587717543509,0.800231760695007,0,0,7,7,2.70184036807361,1.66824765233103,0,0,0,0,0,0,1,7,6,3.49129825965193,1.56975623970563,1,10.245,16.48,6.235,11.2977535507101,1.02937160226604,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.74639361270254,0.760106469821862,0,194,229,35,221.105421084217,9.51048381310588,194,7,0.403502440110467,0.302626715367778,0.242357897461896,0.220834203243655,0.206073401356117,1.64912982596519,0.087717543508702,6.42098419683937,0,0.202152963389814,0.01075255633751,0.787094480272676,0,0.022248762806664,0.003150196899357,15.4463584577578,16.1578315663133,7,0.175435087017403,0.035107021404281,25.4560912182436,1.39093116293066,54.8583013484897,3.09307256682291,1.80894378875775,0.042015566724358,0.010482251518373,1.35877175435087,0.014242987285167,0.15,1.35877175435087,0.014242987285167,0.3,0.235523797698127,0.050790096583029,0.050790096583029,520109.534278462,1710.20331766353,126.327350756989,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",821,923,1350,,,821,923,1350,0.425149700598802,0.608148148148148,102,13,29,16,25.3735,2.883534,24,46,73,27,57.9484,5.65321824,49,26.9815386,63.546,36.5644614,54.72699132192,6.13916447247648,51.9961,933.47,2183,1249.53,1726.260824,259.2171549216,1357.77,5,13,8,8.8981,1.81549416,6,3,4,1,3.9153,0.15505182,4,121,153,32,131.3056,6.02096544,124,1.61,1.91,0.3,1.802891,0.104559804,1.66,1,1,1.661,0.448158,1,1,1,0.0847,0.15505182,0,0,10,10,6.3054,2.0624082,5,0,0,0,0,0,3,11,8,8.0511,1.9820313,6,1,1,0.339,0.448158,0,5,5,0.4235,0.7752591,0,0,7,7,2.8476,1.73505624,0,0,0,0,0,0,1,7,6,3.6101,1.6374717,1,10.245,16.48,6.235,11.3555065,1.0924385175,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.72114261465,0.7515117332673,0,194,229,35,221.3727,9.27934530000001,194,7,0.394236198236539,0.293443677974832,0.23425016108757,0.213372930241207,0.199102193727496,1.661,0.0847,6.3054,0,0.206307212679013,0.010520301573698,0.783172485747289,0,0.022248762806664,0.003302960957969,15.7624452813824,16.0511,7,0.1695,0.0678,25.3735,1.35712879447011,54.72699132192,3.00558193502215,1.802891,0.042230474894287,0.010146920654238,1.35848,0.013784388770369,0.15,1.35848,0.013784388770369,0.3,0.2437088628,0.053256928476,0.053256928476,510921.161956331,1726.260824,124.66172709328,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",822,925,1351,,,822,925,1351,0.425678785089738,0.608438193930422,103,13,29,16,25.2943294329433,2.89236448397315,24,46,73,27,57.5574557455746,5.91856713424118,49,26.9815386,63.546,36.5644614,54.5999343691369,6.10354405059274,51.9961,933.47,2183,1249.53,1741.18366136614,262.49589244493,1357.77,5,13,8,8.77047704770477,1.90294492995654,6,3,4,1,3.91799179917992,0.15056571163667,4,121,153,32,132.017101710171,6.41907034987927,124,1.61,1.91,0.3,1.79719371937194,0.108586453804897,1.66,1,1,1.67216721672167,0.440716898972626,1,1,1,0.082008200820082,0.15056571163667,0,0,10,10,6.1962196219622,2.10184780854323,5,0,0,0,0,0,3,11,8,7.95039503950395,2.03204522872529,6,1,1,0.327832783278328,0.440716898972626,0,5,5,0.41004100410041,0.752828558183351,0,0,7,7,2.98369836983698,1.79001818573697,0,0,0,0,0,0,1,7,6,3.72157215721572,1.69316337574351,1,10.245,16.48,6.235,11.4103495349535,1.14634852264104,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.697386992629263,0.742331445976853,0,194,229,35,221.623562356236,9.05590933130719,194,7,0.388268926189415,0.286536644913561,0.227140928205726,0.206499899217601,0.192566491637945,1.67216721672167,0.082008200820082,6.1962196219622,0,0.210325047801147,0.010314984401731,0.779359967797122,0,0.022248762806664,0.003430354036772,15.9255446904948,15.9503950395039,7,0.163916391639164,0.082008200820082,25.2943294329433,1.3303136872906,54.5999343691369,2.93060654595469,1.79719371937194,0.04302495617849,0.009842751485725,1.35819081908191,0.013368334702417,0.15,1.35819081908191,0.013368334702417,0.3,0.250386083512842,0.055314273733604,0.055314273733604,501304.570073359,1741.18366136614,124.726358071847,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",822,927,1354,,,822,927,1354,0.426011029411765,0.607090103397341,105,13,29,16,25.2215221522152,2.89304478002556,24,46,73,27,57.1908190819082,6.13821382138214,49,26.9815386,63.546,36.5644614,54.4838264439844,6.05732433215062,51.9961,933.47,2183,1249.53,1755.19903690369,265.294051091878,1357.77,5,13,8,8.65086508650865,1.97548643753264,6,3,4,1,3.92059205920592,0.146204639465847,4,121,153,32,132.682768276828,7.16638284490514,124,1.61,1.91,0.3,1.79188918891889,0.111876673415916,1.66,1,1,1.68256825682568,0.433337663199263,1,1,1,0.079407940794079,0.146204639465847,0,0,10,10,6.0948094809481,2.1317355857998,5,0,0,0,0,0,3,11,8,7.85678567856786,2.08643354584483,6,1,1,0.317431743174317,0.433337663199263,0,5,5,0.397039703970397,0.731023197329234,0,0,7,7,3.11111111111111,1.8696314075852,0,0,0,0,0,0,1,7,6,3.82558255825582,1.73849356132733,1,10.245,16.48,6.235,11.4611066106611,1.1905382449436,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.675261230813081,0.73282658493835,0,194,229,35,221.857585758576,8.8428820079728,194,7,0.385216155961102,0.28248032625469,0.222047528864376,0.200965375911926,0.186832042538487,1.68256825682568,0.079407940794079,6.0948094809481,0,0.214154786150713,0.010106924643585,0.775738289205703,0,0.022248762806664,0.003534376523179,15.9964695977855,15.8567856785679,7,0.158715871587159,0.079407940794079,25.2215221522152,1.30694526221374,54.4838264439844,2.86151170301269,1.79188918891889,0.044131553874089,0.009556054334245,1.35793079307931,0.012976460440811,0.15,1.35793079307931,0.012976460440811,0.3,0.255698301103237,0.056994344723001,0.056994344723001,492627.613631789,1755.19903690369,125.841581810398,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",835,906,1301,,,835,906,1301,0.424157303370787,0.641813989239047,71,13,29,16,25.028302830283,2.86547790692661,23,46,73,27,56.2178217821782,6.59170075423384,46,26.9815386,63.546,36.5644614,54.1756938733873,5.88782347531693,50.9415,933.47,2183,1249.53,1792.39368736874,276.256086075454,2183,5,13,8,8.33343334333433,2.12577779430108,5,3,4,1,3.92749274927493,0.134499898634728,4,121,153,32,134.449344934493,8.84752041560791,153,1.61,1.91,0.3,1.77781178117812,0.118468430101336,1.63,1,1,1.71017101710171,0.411656287140865,2,1,1,0.072507250725073,0.134499898634728,0,0,10,10,5.82568256825683,2.23089185606229,3,0,0,0,0,0,3,11,8,7.60836083608361,2.19300741955384,5,1,1,0.28982898289829,0.411656287140865,0,5,5,0.362536253625362,0.67249949317364,0,0,7,7,3.44924492449245,2.05011906331147,7,0,0,0,0,0,1,7,6,4.1016101610161,1.85677217586745,7,10.245,16.48,6.235,11.5958080808081,1.28221513060397,13.01,0,0,0,0,0,0,2.1106628,2.1106628,0.616542862916292,0.703139103764094,0,194,229,35,222.478647864786,8.25393754496965,229,7,0.389146496174316,0.288261268357127,0.231548972804943,0.214493377947276,0.206176266995716,1.71017101710171,0.072507250725073,5.82568256825683,0,0.224775224775225,0.00952994374047,0.765694831484305,0,0.022248762806664,0.003742806361769,15.9097453914083,15.6083608360836,7,0.202920292029203,0.072507250725073,25.028302830283,1.25316399407901,54.1756938733873,2.68787605113217,1.77781178117812,0.047918045711559,0.008801945755624,1.35724072407241,0.011946359230609,0.15,1.35724072407241,0.011946359230609,0.3,0.265584335011159,0.060361604869358,0.060361604869358,472428.247533357,1792.39368736874,131.87042960909,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",837,916,1314,,,837,916,1314,0.425848442584844,0.636986301369863,79,13,29,16,25.0902819436113,2.87759172820505,23,46,73,27,56.5221955608878,6.46841195648093,46,26.9815386,63.546,36.5644614,54.2753350260548,5.94580455096997,50.9415,933.47,2183,1249.53,1780.78016696661,272.251378204463,2183,5,13,8,8.43281343731253,2.08489297941252,5,3,4,1,3.9254149170166,0.138044296759525,4,121,153,32,133.895020995801,8.36607699455909,153,1.61,1.91,0.3,1.78225654869026,0.11672143395756,1.63,1,1,1.70145970805839,0.418827972058058,2,1,1,0.074585082983403,0.138044296759524,0,0,10,10,5.91091781643671,2.1961605279424,3,0,0,0,0,0,3,11,8,7.6869626074785,2.1650588498577,5,1,1,0.298540291941612,0.418827972058058,0,5,5,0.372925414917017,0.690221483797622,0,0,7,7,3.34323135372925,2.00027670930521,7,0,0,0,0,0,1,7,6,4.01469706058788,1.80879241068403,7,10.245,16.48,6.235,11.552949910018,1.25677985968493,13.01,0,0,0,0,0,0,2.1106628,2.1106628,0.635074120085983,0.713208506183414,0,194,229,35,222.283043391322,8.44362803104248,229,7,0.386050255949352,0.283503156137687,0.223440678099438,0.202930268848615,0.190014199852059,1.70145970805839,0.074585082983403,5.91091781643671,0,0.221343565064707,0.009702802887429,0.768953632047864,0,0.022248762806664,0.003687477099795,15.9734020638627,15.6869626074785,7,0.179064187162568,0.074585082983403,25.0902819436113,1.26833973639819,54.2753350260548,2.73942839022753,1.78225654869026,0.046664470235945,0.009033617547474,1.35746850629874,0.012262851318643,0.15,1.35746850629874,0.012262851318643,0.3,0.263118286560644,0.05946753437155,0.05946753437155,478330.199737361,1780.78016696661,129.635600473369,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",835,919,1321,,,835,919,1321,0.426252319109462,0.632096896290689,84,13,29,16,25.1538461538462,2.88757396449704,23,46,73,27,56.8461538461539,6.31952662721894,46,26.9815386,63.546,36.5644614,54.3763022,6.00381113846154,50.9415,933.47,2183,1249.53,1768.38538461538,267.336568047337,1357.77,5,13,8,8.53846153846154,2.03550295857988,5,3,4,1,3.92307692307692,0.142011834319527,4,121,153,32,133.307692307692,7.81065088757397,124,1.61,1.91,0.3,1.78692307692308,0.114556213017752,1.63,1,1,1.69230769230769,0.42603550295858,1,1,1,0.076923076923077,0.142011834319527,0,0,10,10,6,2.15384615384615,3,0,0,0,0,0,3,11,8,7.76923076923077,2.1301775147929,5,1,1,0.307692307692308,0.42603550295858,0,5,5,0.384615384615385,0.710059171597633,0,0,7,7,3.23076923076923,1.94082840236686,0,0,0,0,0,0,1,7,6,3.92307692307692,1.77514792899408,1,10.245,16.48,6.235,11.5084615384615,1.22686390532545,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.654542876923077,0.723091768047337,0,194,229,35,222.076923076923,8.63905325443786,194,7,0.384615384615385,0.281485054617152,0.220377935102394,0.198761304807207,0.184038564205274,1.69230769230769,0.076923076923077,6,0,0.217821782178218,0.00990099009901,0.772277227722772,0,0.022248762806664,0.003619053857071,16.0063481762449,15.7692307692308,7,0.153846153846154,0.076923076923077,25.1538461538462,1.28640740749834,54.3763022,2.79782050939312,1.78692307692308,0.045381490831551,0.009286239160019,1.35769230769231,0.012607855474948,0.15,1.35769230769231,0.012607855474948,0.3,0.259881656804734,0.058362130177515,0.058362130177515,484995.871284302,1768.38538461538,127.576863764247,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",812,901,1331,,,812,901,1331,0.420438637424172,0.610067618332081,89,13,29,16,25.3057,2.9754708,24,43,73,30,57.745,5.894532,49,26.9815386,63.546,36.5644614,54.51854022192,6.42182416407648,51.9961,933.47,2180,1246.53,1709.853224,250.8755310816,1357.77,4,13,9,8.8303,1.89593208,6,3,4,1,3.9153,0.15505182,4,121,160,39,131.7802,6.42314148000001,124,1.54,1.91,0.37,1.796789,0.112834116,1.66,1,1,1.661,0.448158,1,1,1,0.0847,0.15505182,0,0,10,10,6.2376,2.1313608,5,0,0,0,0,0,3,11,8,7.9833,2.0566452,6,1,1,0.339,0.448158,0,5,5,0.4235,0.7752591,0,0,8,8,2.9154,1.79250996,0,0,0,0,0,0,1,8,7,3.6779,1.7064243,1,10.245,16.69,6.445,11.6050105,1.5153477975,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.72114414241,0.75151069744602,0,194,229,35,218.9997,11.86485762,194,7,0.394236198236539,0.293443677974832,0.23425016108757,0.213372930241207,0.199102193727496,1.661,0.0847,6.2376,0,0.208059323838513,0.010609647639447,0.78133102852204,0,0.033645949486531,0.003944520301028,15.7624452813824,15.9833,7,0.1695,0.0678,25.3057,1.37207076111702,54.51854022192,3.04611230242205,1.796789,0.044675470558459,0.010178570272657,1.36187,0.013861889497224,0.15,1.36187,0.013861889497224,0.37,0.2655431748,0.063744557916,0.063744557916,422804.216755068,1709.853224,121.993519382777,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",802,860,1259,,,802,860,1259,0.417273168364871,0.637013502779984,58,13,28,15,24.5,3,24,43,73,30,56.2,6,49,26.9815386,58.933195,31.9516564,52.57839286,6.294566568,51.9961,933.47,2180,1246.53,1784.847,199.753,1728,4,13,9,8.3,1.9,6,3,4,1,3.9,0.18,4,121,160,39,132.3,8.22,124,1.54,1.91,0.37,1.771,0.1228,1.66,1,1,1.8,0.32,1,1,1,0.1,0.18,0,0,8,8,5.4,1.92,5,0,0,0,0,0,3,10,7,7.3,2.04,6,1,1,0.2,0.32,0,5,5,0.5,0.9,0,0,8,8,3.6,1.6,2,0,0,0,0,0,2,8,6,4.3,1.56,2,10.245,16.69,6.445,11.814,1.9084,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.850907993333333,0.782927205333333,0,194,229,35,217.3,13.98,194,6,0.424264068711929,0.323961180127748,0.264721168070537,0.243938554257846,0.229750886292703,1.8,0.1,5.4,0,0.246575342465753,0.013698630136986,0.73972602739726,0,0.033645949486531,0.004289206451838,14.5342406235007,15.3,6,0.2,0.1,24.5,1.49164338901763,52.57839286,3.2133201049067,1.771,0.051700870398863,0.011824184902248,1.365,0.016140012391569,0.15,1.365,0.016140012391569,0.37,0.2876,0.069316,0.069316,374248.308814114,1784.847,117.924028852563,0.833333333333333,0,1,31.9516564
"Violation: Tg >= Tx","CMA",809,868,1289,,,809,868,1289,0.413727359389895,0.627618308766486,59,13,29,16,25.198,3.020224,24,43,73,30,57.268,6.252336,49,26.9815386,63.546,36.5644614,54.3016981452,6.4979431934976,51.9961,933.47,2180,1246.53,1717.30482,246.47633144,1357.77,4,13,9,8.674,2.014248,6,3,4,1,3.918,0.150552,4,121,160,39,132.694,7.420344,124,1.54,1.91,0.37,1.78846,0.12010048,1.66,1,1,1.672,0.440832,1,1,1,0.082,0.150552,0,0,10,10,6.1,2.1976,5,0,0,0,0,0,3,11,8,7.854,2.159552,6,1,1,0.328,0.440832,0,5,5,0.41,0.75276,0,0,8,8,3.08,1.89584,0,0,0,0,0,0,1,8,7,3.818,1.788912,1,10.245,16.69,6.445,11.77,1.73676,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.697744915066667,0.742475287716267,0,194,229,35,218.19,12.67556,194,7,0.388340057166396,0.286624679867145,0.227239875158116,0.20659971766736,0.192663619430588,1.672,0.082,6.1,0,0.212885154061625,0.010440539852305,0.776674306086071,0,0.033645949486531,0.004325723301674,15.9237508594602,15.854,7,0.164,0.082,25.198,1.35716061423547,54.3016981452,3.00292576212019,1.78846,0.047482345319632,0.010010062523443,1.3631,0.013644716225704,0.15,1.3631,0.013644716225704,0.37,0.28082704,0.0699513136,0.0699513136,390928.09978395,1717.30482,118.974355855745,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",778,805,1241,,,778,805,1241,0.398712233779099,0.626913779210314,27,13,29,16,24.8201798201798,3.10548592266874,22,43,73,30,55.6173826173826,7.21352573500426,43,26.9815386,63.546,36.5644614,53.5400989938062,6.62196575143338,47.867,933.47,2180,1246.53,1742.91504495504,233.962440197166,1941,4,13,9,8.13286713286713,2.3326743186883,4,3,4,1,3.92707292707293,0.135217429922725,4,121,160,39,135.862137862138,10.6992527951569,160,1.54,1.91,0.37,1.75949050949051,0.139651357633376,1.54,1,1,1.71028971028971,0.411556475492539,2,1,1,0.072927072927073,0.135217429922725,0,0,10,10,5.62037962037962,2.46789174861103,2,0,0,0,0,0,3,11,8,7.4035964035964,2.42939877305512,4,1,1,0.28971028971029,0.411556475492539,0,5,5,0.364635364635365,0.676087149613623,0,0,8,8,3.65034965034965,2.25649874600924,8,0,0,0,0,0,1,8,7,4.30469530469531,2.0913551982483,8,10.245,16.69,6.445,12.3442407592408,2.36583326763147,16.69,0,0,0,0,0,0,2.1106628,2.1106628,0.616294940825841,0.702994799521491,2.25333333333E-05,194,229,35,215.381618381618,14.8667396539524,194,7,0.38905029030076,0.288152022519263,0.231434943044832,0.214377558322118,0.206057224302432,1.71028971028971,0.072927072927073,5.62037962037962,0,0.231007961138848,0.009850222642019,0.759141816219134,0,0.033645949486531,0.005384271605097,15.9124961328472,15.4035964035964,7,0.202797202797203,0.072927072927073,24.8201798201798,1.33863504930163,53.5400989938062,2.91629503087693,1.75949050949051,0.06005426211597,0.009833926805407,1.36733266733267,0.013446249369192,0.15,1.36733266733267,0.013446249369192,0.37,0.321479439641278,0.087194566073287,0.087194566073287,318071.757924681,1742.91504495505,111.061532229465,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",781,818,1257,,,781,818,1257,0.401373895976448,0.621320604614161,37,13,29,16,24.6643356643357,3.10478332855955,22,43,73,30,54.9220779220779,7.50465119296288,43,26.9815386,63.546,36.5644614,53.2265248535464,6.59994984067241,47.867,933.47,2180,1246.53,1753.8161038961,228.569437834892,1941,4,13,9,7.9050949050949,2.44866422289,4,3,4,1,3.93106893106893,0.128359153334178,4,121,160,39,137.192807192807,11.750173902022,160,1.54,1.91,0.37,1.74738261738262,0.145203447900751,1.54,1,1,1.72627372627373,0.397600401596405,2,1,1,0.068931068931069,0.128359153334178,0,0,10,10,5.42057942057942,2.55049446058437,2,0,0,0,0,0,3,11,8,7.21578421578422,2.5009995000005,4,1,1,0.273726273726274,0.397600401596406,0,5,5,0.344655344655345,0.641795766670892,0,0,8,8,3.89010989010989,2.36214335115434,8,0,0,0,0,0,1,8,7,4.50849150849151,2.19910758572097,8,10.245,16.69,6.445,12.584000999001,2.56344792071066,16.69,0,0,0,0,0,0,2.1106628,2.1106628,0.582293703929404,0.68640903013989,2.25333333333E-05,194,229,35,214.202797202797,15.5002480037445,194,7,0.399119340808407,0.304271855278098,0.258597549149201,0.249510204085979,0.247091219675784,1.72627372627373,0.068931068931069,5.42057942057942,0,0.239235774608888,0.009552817388897,0.751211408002215,0,0.033645949486531,0.005705164661688,15.7194370855056,15.2157842157842,7,0.246753246753247,0.068931068931069,24.6643356643357,1.33532611095884,53.2265248535464,2.88845157150605,1.74738261738262,0.065117189605416,0.009845890724438,1.36913086913087,0.013480312924918,0.15,1.36913086913087,0.013480312924918,0.37,0.332747292667372,0.092426543286883,0.092426543286883,298280.136030531,1753.8161038961,108.391884801513,0.857142857142857,0,1,36.5644614
"Violation: Tg >= Tx","CMA",799,839,1260,,,799,839,1260,0.407479358912093,0.634126984126984,40,13,29,16,25.1261261261261,3.02259015772529,24,43,73,30,56.7717717717718,6.53941629317005,49,26.9815386,63.546,36.5644614,54.1640290062062,6.48143174585156,51.9961,933.47,2180,1246.53,1726.42904904905,239.588860011162,1357.77,4,13,9,8.51351351351351,2.11113816519222,6,3,4,1,3.92292292292292,0.142272402532663,4,121,160,39,133.597597597598,8.43260678095513,124,1.54,1.91,0.37,1.78095095095095,0.126116506897288,1.66,1,1,1.68168168168168,0.433983533082632,1,1,1,0.077077077077077,0.142272402532663,0,0,10,10,5.98398398398398,2.24862099336574,5,0,0,0,0,0,3,11,8,7.74274274274274,2.23746869993116,6,1,1,0.318318318318318,0.433983533082632,0,5,5,0.385385385385385,0.711362012663314,0,0,8,8,3.24524524524525,2.00773947120293,0,0,0,0,0,0,1,8,7,3.94894894894895,1.86115845575305,1,10.245,16.69,6.445,11.9157507507507,1.91747116485855,10.245,0,0,0,0,0,0,2.1106628,2.1106628,0.677150075108442,0.733670835066097,0,194,229,35,217.398398398398,13.3972811650489,194,7,0.385694661595925,0.283025260387346,0.222602873396146,0.201502597702804,0.187345463436702,1.68168168168168,0.077077077077077,5.98398398398398,0,0.217194570135747,0.009954751131222,0.772850678733032,0,0.033645949486531,0.004650931552889,15.982947300494,15.7427427427427,7,0.159159159159159,0.077077077077077,25.1261261261261,1.32713556438655,54.1640290062062,2.92347213197053,1.78095095095095,0.050723034719217,0.009777352554573,1.36456456456456,0.013341828831225,0.15,1.36456456456456,0.013341828831225,0.37,0.293487080674268,0.075248835221608,0.075248835221608,366695.702695778,1726.42904904905,115.580383711829,0.857142857142857,0,1,36.5644614
